Upstream G:A:V,Downstream G:A:V
org.bouncycastle:bcprov-jdk15on:1.54,com.github.695067018:core:1.0-0
org.bouncycastle:bcprov-jdk15on:1.54,com.github.albfernandez:itext2:2.1.8
org.bouncycastle:bcprov-jdk15on:1.54,com.github.bengolder:openpdf:1.0
org.bouncycastle:bcprov-jdk15on:1.54,com.github.ingenico-nps-latam:nps-sdk-java:1.0.32
org.bouncycastle:bcprov-jdk15on:1.54,com.github.jsendnsca:jsendnsca:2.1.1-RC1
org.bouncycastle:bcprov-jdk15on:1.54,com.github.karasiq:cryptoutils_2.11:1.4.1
org.bouncycastle:bcprov-jdk15on:1.54,org.encryptor4j:encryptor4j:0.1
org.bouncycastle:bcprov-jdk15on:1.54,com.github.mlaccetti:javapns:2.3.2
org.bouncycastle:bcprov-jdk15on:1.54,com.github.nework-eth:newpay-sdk-java:1.0.0
org.bouncycastle:bcprov-jdk15on:1.54,com.github.qxo:termd-core:1.1.7.8
org.bouncycastle:bcprov-jdk15on:1.54,com.github.zhangzhongjun:BilinearMapAccumulator:0.1
org.bouncycastle:bcprov-jdk15on:1.54,com.helger:ph-ebinterface:5.0.1
org.bouncycastle:bcprov-jdk15on:1.54,com.helger:ph-xmldsig:3.0.1
org.bouncycastle:bcprov-jdk15on:1.54,com.hierynomus:smbj:0.0.8
org.bouncycastle:bcprov-jdk15on:1.54,com.hubio:s3sftp-server:1.0.0
org.bouncycastle:bcprov-jdk15on:1.54,com.jason-goodwin:authentikat-jwt_2.10:1.0.0-M1
org.bouncycastle:bcprov-jdk15on:1.54,com.jason-goodwin:authentikat-jwt_2.11:1.0.0-M1
org.bouncycastle:bcprov-jdk15on:1.54,com.joyent.http-signature:http-signature-common:2.0.2
org.bouncycastle:bcprov-jdk15on:1.54,com.joyent.triton:java-triton-client:0.0.3-b1
org.bouncycastle:bcprov-jdk15on:1.54,com.liferay:com.liferay.sync.engine:3.4.1
org.bouncycastle:bcprov-jdk15on:1.54,com.liferay:com.liferay.sync.service:1.3.6
org.bouncycastle:bcprov-jdk15on:1.54,com.liumapp.jks.core:jks-core:v1.4.0
org.bouncycastle:bcprov-jdk15on:1.54,com.liumapp.keywordsign.core:keywordsign-core:v1.0.1
org.bouncycastle:bcprov-jdk15on:1.54,com.liumapp.signature:sign-helper:v1.0.0
org.bouncycastle:bcprov-jdk15on:1.54,com.matthewcasperson:iridium:0.0.13
org.bouncycastle:bcprov-jdk15on:1.54,com.mchange:consuela_2.10:0.1.0
org.bouncycastle:bcprov-jdk15on:1.54,com.mchange:consuela_2.11:0.0.5
org.bouncycastle:bcprov-jdk15on:1.54,com.mchange:consuela_2.12:0.0.13
org.bouncycastle:bcprov-jdk15on:1.54,com.miguelangeljulvez.easyredsys:easyredsys-client:1.2.2
org.bouncycastle:bcprov-jdk15on:1.54,com.robinhowlett:chart-parser:1.2.1.RELEASE
org.bouncycastle:bcprov-jdk15on:1.54,com.rongji.dfish:dfish-base:3.2.9.RELEASE
org.bouncycastle:bcprov-jdk15on:1.54,com.veact:scala-ssh_2.10:0.8.0
org.bouncycastle:bcprov-jdk15on:1.54,com.veact:scala-ssh_2.11:0.8.0
org.bouncycastle:bcprov-jdk15on:1.54,com.vectorprint:ConfigurableReports:9.2
org.bouncycastle:bcprov-jdk15on:1.54,com.vmware.photon.controller:photon-adapter-util:0.6.10
org.bouncycastle:bcprov-jdk15on:1.54,com.webank:weidentity-contract-java:1.2.0
org.bouncycastle:bcprov-jdk15on:1.54,com.webank:weidentity-java-sdk:1.1.2
org.bouncycastle:bcprov-jdk15on:1.54,com.widen:urlbuilder:2.0.0
org.bouncycastle:bcprov-jdk15on:1.54,com.xebialabs.overthere:overthere:4.4.4
org.bouncycastle:bcprov-jdk15on:1.54,com.ycframe:yc.frame.security:0.0.1
org.bouncycastle:bcprov-jdk15on:1.54,cz.d1x:dxcrypto-bc:2.0
org.bouncycastle:bcprov-jdk15on:1.54,de.adorsys:docusafe-service:0.5.3
org.bouncycastle:bcprov-jdk15on:1.54,de.alpharogroup:crypt-core:4.14.0
org.bouncycastle:bcprov-jdk15on:1.54,de.dentrassi.maven:rpm:0.4.0
org.bouncycastle:bcprov-jdk15on:1.54,de.mhus.osgi:mhu-transform-pdf:1.5.0
org.bouncycastle:bcprov-jdk15on:1.54,de.mhus.osgi:transform-pdf:7.0.0
org.bouncycastle:bcprov-jdk15on:1.54,de.slackspace:openkeepass:0.5.1
org.bouncycastle:bcprov-jdk15on:1.54,de.taimos:dvalin-jaxrs:1.13
org.bouncycastle:bcprov-jdk15on:1.54,ee.sk.digidoc:jdigidoc:3.12.1
org.bouncycastle:bcprov-jdk15on:1.54,eu.agno3.jcifs:jcifs-ng:1.5.2
org.bouncycastle:bcprov-jdk15on:1.54,eu.eu-emi.security:canl:2.3.0
org.bouncycastle:bcprov-jdk15on:1.54,eu.shiftforward:apso_2.11:0.7
org.bouncycastle:bcprov-jdk15on:1.54,foundation.icon:icon-sdk:0.9.0
org.bouncycastle:bcprov-jdk15on:1.54,fr.acinq:bitcoin-lib_2.11:0.9.5
org.bouncycastle:bcprov-jdk15on:1.54,io.aalam.common:aalam-common:0.1.0
org.bouncycastle:bcprov-jdk15on:1.54,io.baltoro:client-lib:1.4.2
org.bouncycastle:bcprov-jdk15on:1.54,io.github.juicemx:utils:3.3.0
org.bouncycastle:bcprov-jdk15on:1.54,io.github.moacchain:utils:0.1.0
org.bouncycastle:bcprov-jdk15on:1.54,io.iron.ironworker:ironworker:1.0.12
org.bouncycastle:bcprov-jdk15on:1.54,io.mangoo:mangooio-core:3.0.0-Beta2
org.bouncycastle:bcprov-jdk15on:1.54,io.neow3j:utils:1.0.4
org.bouncycastle:bcprov-jdk15on:1.54,io.netty:netty-example:4.1.29.Final
org.bouncycastle:bcprov-jdk15on:1.54,io.snamp.gateways:ssh:2.0.0
org.bouncycastle:bcprov-jdk15on:1.54,io.snamp.osgi:sshj:0.18.0
org.bouncycastle:bcprov-jdk15on:1.54,io.termd:termd-core:1.1.4
org.bouncycastle:bcprov-jdk15on:1.54,io.vertx:vertx-service-discovery-bridge-docker:3.4.0
org.bouncycastle:bcprov-jdk15on:1.54,net.anotheria:ano-util:2.1.8
org.bouncycastle:bcprov-jdk15on:1.54,net.corda:core:0.6
org.bouncycastle:bcprov-jdk15on:1.54,net.dragonshard:dragonshard-core:1.1.1
org.bouncycastle:bcprov-jdk15on:1.54,net.gini:jersey-smime:0.3.0
org.bouncycastle:bcprov-jdk15on:1.54,net.inveed:inveed-editor-server-libs:0.0.4
org.bouncycastle:bcprov-jdk15on:1.54,net.jsign:jsign-core:2.0
org.bouncycastle:bcprov-jdk15on:1.54,net.lightbody.bmp:browsermob-core:2.1.2
org.bouncycastle:bcprov-jdk15on:1.54,net.lightbody.bmp:browsermob-core-littleproxy:2.1.0-beta-6
org.bouncycastle:bcprov-jdk15on:1.54,net.lightbody.bmp:mitm:2.1.2
org.bouncycastle:bcprov-jdk15on:1.54,net.sf.openas2:openas2-server:2.4.0
org.bouncycastle:bcprov-jdk15on:1.54,net.shibboleth.ext:spring-extensions:5.3.0
org.bouncycastle:bcprov-jdk15on:1.54,net.shibboleth.utilities:java-support:7.3.0
org.bouncycastle:bcprov-jdk15on:1.54,nl.martijndwars:web-push:3.1.0
org.bouncycastle:bcprov-jdk15on:1.54,no.difi.sdp:sikker-digital-post-klient-java:5.1.0
org.bouncycastle:bcprov-jdk15on:1.54,no.digipost:certificate-validator:1.1
org.bouncycastle:bcprov-jdk15on:1.54,no.digipost:digipost-api-client-java:10.2
org.bouncycastle:bcprov-jdk15on:1.54,no.digipost:digipost-useragreements-api-client-java:2.1.0
org.bouncycastle:bcprov-jdk15on:1.54,no.digipost:sdp-api-commons:2.2
org.bouncycastle:bcprov-jdk15on:1.54,org.allenai:science-parse_2.11:1.3.3
org.bouncycastle:bcprov-jdk15on:1.54,org.allenai.scienceparse:science-parse_2.11:2.0.2
org.bouncycastle:bcprov-jdk15on:1.54,org.apache.pdfbox:debugger-app:2.0.12
org.bouncycastle:bcprov-jdk15on:1.54,org.apache.taverna.engine:taverna-credential-manager-impl:3.1.0-incubating
org.bouncycastle:bcprov-jdk15on:1.54,org.clulab:pdf2txt-scienceparse_2.11:1.1.1
org.bouncycastle:bcprov-jdk15on:1.54,org.clulab:pdf2txt-scienceparse_2.12:1.1.0
org.bouncycastle:bcprov-jdk15on:1.54,org.codelibs.fess:fess-crawler:1.0.7
org.bouncycastle:bcprov-jdk15on:1.54,org.cryptacular:cryptacular:1.2.0
org.bouncycastle:bcprov-jdk15on:1.54,org.cryptomator:siv-mode:1.0.5
org.bouncycastle:bcprov-jdk15on:1.54,org.digidoc4j:digidoc4j:1.0.7
org.bouncycastle:bcprov-jdk15on:1.54,org.finra.fidelius:fidelius-sdk:1.0.0
org.bouncycastle:bcprov-jdk15on:1.54,org.fisco-bcos:web3sdk:1.2.3.0
org.bouncycastle:bcprov-jdk15on:1.54,org.fisco-bcos:web3sdk-weevent:1.2.5
org.bouncycastle:bcprov-jdk15on:1.54,org.fisco-bcos:web3sdk-weid:2.0.3
org.bouncycastle:bcprov-jdk15on:1.54,org.groovyutil:groovyutil:1.3
org.bouncycastle:bcprov-jdk15on:1.54,org.icepdf.os:icepdf-core:6.2.2
org.bouncycastle:bcprov-jdk15on:1.54,org.icepdf.os:icepdf-viewer:6.2.2
org.bouncycastle:bcprov-jdk15on:1.54,org.jmrtd:jmrtd:0.5.6
org.bouncycastle:bcprov-jdk15on:1.54,org.lockss.laaws:lockss-core:1.1.1
org.bouncycastle:bcprov-jdk15on:1.54,org.nervos:utils:0.18-android
org.bouncycastle:bcprov-jdk15on:1.54,org.openmuc:jdlms:0.11.4
org.bouncycastle:bcprov-jdk15on:1.54,org.opensaml:opensaml-security-api:3.3.1
org.bouncycastle:bcprov-jdk15on:1.54,org.overviewproject:pdfocr_2.12:0.0.9
org.bouncycastle:bcprov-jdk15on:1.54,org.pac4j:pac4j-jwt:1.9.0
org.bouncycastle:bcprov-jdk15on:1.54,org.red5:red5-io:1.0.8-M8
org.bouncycastle:bcprov-jdk15on:1.54,org.red5:red5-server-common:1.0.8-M9
org.bouncycastle:bcprov-jdk15on:1.54,org.red5:securityplugin:1.0.8-M2
org.bouncycastle:bcprov-jdk15on:1.54,org.red5:websocket:1.5
org.bouncycastle:bcprov-jdk15on:1.54,org.smallmind:smallmind-nutsnbolts:2.4.18
org.bouncycastle:bcprov-jdk15on:1.54,org.smartregister:opensrp-server-common:1.0.0
org.bouncycastle:bcprov-jdk15on:1.54,org.smartregister:opensrp-server-connector:1.0.1
org.bouncycastle:bcprov-jdk15on:1.54,org.toile-libre.libe:curl:0.0.2
org.bouncycastle:bcprov-jdk15on:1.54,org.verapdf:pdfbox-validation-model:1.4.4
org.bouncycastle:bcprov-jdk15on:1.54,org.vesalainen:security:1.8.0
org.bouncycastle:bcprov-jdk15on:1.54,org.web3j:core:2.2.2
org.bouncycastle:bcprov-jdk15on:1.54,org.web3j:utils:4.0.3
org.bouncycastle:bcprov-jdk15on:1.54,org.wetator:wetator:1.6.0
org.bouncycastle:bcprov-jdk15on:1.54,tech.moheng:super-solid-link:1.0.0
org.bouncycastle:bcprov-jdk15on:1.54,technology.tabula:tabula:0.9.1
org.bouncycastle:bcprov-jdk15on:1.54,us.eharning.atomun:atomun-core:0.0.2
org.bouncycastle:bcprov-jdk15on:1.54,us.eharning.atomun:atomun-keygen:0.0.1
org.hibernate.validator:hibernate-validator:6.0.17.Final,cc.renken:validate:1.0.1
org.hibernate.validator:hibernate-validator:6.0.17.Final,cn.bctools:jvs-auth-common:1.0.0
org.hibernate.validator:hibernate-validator:6.0.17.Final,cn.bctools:jvs-starter-common:1.1.0
org.hibernate.validator:hibernate-validator:6.0.17.Final,cn.featherfly.juorm:juorm-sqldb:0.1.2
org.hibernate.validator:hibernate-validator:6.0.17.Final,cn.javaer.wechat:wechat-pay:1.1.0
org.hibernate.validator:hibernate-validator:6.0.17.Final,com.alibaba.cloud:spring-cloud-alibaba-sentinel-datasource:2.1.0.RELEASE
org.hibernate.validator:hibernate-validator:6.0.17.Final,com.diboot:diboot-core:2.0.3-RC2
org.hibernate.validator:hibernate-validator:6.0.17.Final,com.ethlo.dachs:dachs-eclipselink:0.9.3
org.hibernate.validator:hibernate-validator:6.0.17.Final,com.fizzed:stork-launcher:3.0.0
org.hibernate.validator:hibernate-validator:6.0.17.Final,com.github.dcy421:dcy-common-spring-boot-stater:0.0.1
org.hibernate.validator:hibernate-validator:6.0.17.Final,com.github.kagkarlsson:db-scheduler-spring-boot-starter:6.0
org.hibernate.validator:hibernate-validator:6.0.17.Final,com.github.microtweak:conditional-validator-hv:0.0.1
org.hibernate.validator:hibernate-validator:6.0.17.Final,com.github.ppodgorsek:configur-springdata-jpa:1.1.0
org.hibernate.validator:hibernate-validator:6.0.17.Final,com.github.salesforce-marketingcloud:java-sdk:1.0.0
org.hibernate.validator:hibernate-validator:6.0.17.Final,com.github.srujankujmar:controller-service:0.9.6.0.1
org.hibernate.validator:hibernate-validator:6.0.17.Final,com.github.swiftech:swiftboot-web:1.0.14
org.hibernate.validator:hibernate-validator:6.0.17.Final,com.graphql-java:graphql-java-extended-validation:0.0.2
org.hibernate.validator:hibernate-validator:6.0.17.Final,com.heytap.ads.omni:omni-api-sdk:1.0.0
org.hibernate.validator:hibernate-validator:6.0.17.Final,com.hotels.beans:bull-common:1.5.1
org.hibernate.validator:hibernate-validator:6.0.17.Final,com.introproventures:graphql-jpa-query-boot-starter:0.3.28
org.hibernate.validator:hibernate-validator:6.0.17.Final,com.labijie.application:framework-core:2.0.0
org.hibernate.validator:hibernate-validator:6.0.17.Final,com.vaadin:vaadin-spring:14.0.1
org.hibernate.validator:hibernate-validator:6.0.17.Final,com.yishuifengxiao.common:common-tool:2.0.1
org.hibernate.validator:hibernate-validator:6.0.17.Final,com.yishuifengxiao.common:crawler:2.0.0
org.hibernate.validator:hibernate-validator:6.0.17.Final,de.humanfork.springwebextension:springwebextension:0.7.5
org.hibernate.validator:hibernate-validator:6.0.17.Final,de.knightsoft-net:gwt-bean-validators:1.0.8
org.hibernate.validator:hibernate-validator:6.0.17.Final,de.knightsoft-net:mt-bean-validators:1.0.8
org.hibernate.validator:hibernate-validator:6.0.17.Final,de.otto.edison:edison-validation:2.2.0.1
org.hibernate.validator:hibernate-validator:6.0.17.Final,fr.inrae.toulouse.metexplore:met4j-toolbox:1.0.1
org.hibernate.validator:hibernate-validator:6.0.17.Final,io.cloudevents:cloudevents-api:0.3.0
org.hibernate.validator:hibernate-validator:6.0.17.Final,io.dinject:controller-validator-hibernate:1.1
org.hibernate.validator:hibernate-validator:6.0.17.Final,io.flux-capacitor:java-client:0.120
org.hibernate.validator:hibernate-validator:6.0.17.Final,io.github.dunwu.tool:dunwu-tool-data:1.0.4
org.hibernate.validator:hibernate-validator:6.0.17.Final,io.github.dunwu.tool:dunwu-tool-dlock:1.0.2
org.hibernate.validator:hibernate-validator:6.0.17.Final,io.github.mbigger:spring-data-influxdb:2.0.RELEASE
org.hibernate.validator:hibernate-validator:6.0.17.Final,io.github.toquery:clever-framework-dao:1.0.6
org.hibernate.validator:hibernate-validator:6.0.17.Final,io.github.xxxspring:base:1.0.4.3
org.hibernate.validator:hibernate-validator:6.0.17.Final,io.hyscale:controller-service:1.0.0
org.hibernate.validator:hibernate-validator:6.0.17.Final,io.rocketbase.commons:commons-asset-api:1.8.0
org.hibernate.validator:hibernate-validator:6.0.17.Final,io.soffa:soffa-core:0.1.15
org.hibernate.validator:hibernate-validator:6.0.17.Final,io.soffa:soffa-platform:0.2.3
org.hibernate.validator:hibernate-validator:6.0.17.Final,io.soffa.core:soffa-core:0.3.7
org.hibernate.validator:hibernate-validator:6.0.17.Final,name.remal.maven-plugins:utils:0.4.2
org.hibernate.validator:hibernate-validator:6.0.17.Final,net.dragonshard:dragonshard-web-core-starter:1.1.2
org.hibernate.validator:hibernate-validator:6.0.17.Final,net.guerlab.spring:guerlab-spring-commons:2.3.5
org.hibernate.validator:hibernate-validator:6.0.17.Final,no.digipost:digipost-data-types:0.26
org.hibernate.validator:hibernate-validator:6.0.17.Final,org.antframework.common:ant-common-util:1.3.1.RELEASE
org.hibernate.validator:hibernate-validator:6.0.17.Final,org.appng:appng-api:1.20.1
org.hibernate.validator:hibernate-validator:6.0.17.Final,org.appng:appng-core:1.20.1
org.hibernate.validator:hibernate-validator:6.0.17.Final,org.appng:appng-testsupport:1.20.2
org.hibernate.validator:hibernate-validator:6.0.17.Final,org.carlspring.commons:commons-http:1.2.1
org.hibernate.validator:hibernate-validator:6.0.17.Final,org.immutables:value-fixture:2.8.0-dt-experimental-4
org.hibernate.validator:hibernate-validator:6.0.17.Final,org.kie:openshift-kie-jdkhttp:7.29.0.Final
org.hibernate.validator:hibernate-validator:6.0.17.Final,org.kie:openshift-kie-springboot:7.25.0.Final
org.hibernate.validator:hibernate-validator:6.0.17.Final,org.linuxprobe:mybatis-universal-crud:2.1.6.RELEASE
org.hibernate.validator:hibernate-validator:6.0.17.Final,org.molgenis:molgenis-semantic-mapper:8.2.1
org.hibernate.validator:hibernate-validator:6.0.17.Final,org.springframework.batch:spring-batch-infrastructure:4.2.0.RELEASE
org.hibernate.validator:hibernate-validator:6.0.17.Final,org.springframework.cloud:spring-cloud-open-service-broker-core:3.0.3.RELEASE
org.hibernate.validator:hibernate-validator:6.0.17.Final,org.springmad:mad-core-aop:1.0-m2
org.hibernate.validator:hibernate-validator:6.0.17.Final,org.springmad:mad-core-common:1.0
org.hibernate.validator:hibernate-validator:6.0.17.Final,org.springmad:mad-core-config:1.0
org.hibernate.validator:hibernate-validator:6.0.17.Final,org.springmad:mad-core-lock:1.0-m3
org.hibernate.validator:hibernate-validator:6.0.17.Final,org.springmad:mad-core-security:1.0-m2
org.hibernate.validator:hibernate-validator:6.0.17.Final,org.springmad:mad-elasticsearch:1.0-m3
org.hibernate.validator:hibernate-validator:6.0.17.Final,org.togglz:togglz-spring-boot-starter:2.8.0
org.hibernate.validator:hibernate-validator:6.0.17.Final,org.wildfly:jipijapa-hibernate5:18.0.0.Final
org.hibernate.validator:hibernate-validator:6.0.17.Final,org.wildfly:jipijapa-hibernate5-3:18.0.0.Final
org.hibernate.validator:hibernate-validator:6.0.17.Final,org.wildfly:wildfly-bean-validation:18.0.0.Final
org.apache.derby:derby:10.5.3.0_1,com.github.jdbc-bare:spring-jdbc-bare:3.1.4.2
org.apache.derby:derby:10.5.3.0_1,com.github.justcoke:dropwizard-jackrabbit:1.1.0-rc4
org.apache.derby:derby:10.5.3.0_1,com.googlecode.the-fascinator:fascinator-sequences:0.1
org.apache.derby:derby:10.5.3.0_1,com.googlecode.the-fascinator.plugins:plugin-access-db:1.0
org.apache.derby:derby:10.5.3.0_1,com.googlecode.the-fascinator.plugins:plugin-access-derby:1.1.4
org.apache.derby:derby:10.5.3.0_1,com.googlecode.the-fascinator.plugins:plugin-harvester-filesystem:1.1.2
org.apache.derby:derby:10.5.3.0_1,com.googlecode.the-fascinator.plugins:plugin-transformer-ffmpeg:1.2
org.apache.derby:derby:10.5.3.0_1,com.kenai.jxse:jxse:2.7
org.apache.derby:derby:10.5.3.0_1,com.mysema.rdf:rdfbean-core:1.1.7
org.apache.derby:derby:10.5.3.0_1,net.liftweb:JPADemo-spa:2.0-M4
org.apache.derby:derby:10.5.3.0_1,net.liftweb:JPADemo-spa_2.8.0:2.2-RC1
org.apache.derby:derby:10.5.3.0_1,net.liftweb:JPADemo-spa_2.8.1:2.2-RC1
org.apache.derby:derby:10.5.3.0_1,net.liftweb:examples-osgi-hello:2.0-M4
org.apache.derby:derby:10.5.3.0_1,net.liftweb:lift-couchdb:2.0-RC2
org.apache.derby:derby:10.5.3.0_1,net.liftweb:lift-couchdb_2.7.7:2.1-M1
org.apache.derby:derby:10.5.3.0_1,net.liftweb:lift-couchdb_2.8.0:2.1-M1
org.apache.derby:derby:10.5.3.0_1,net.liftweb:lift-jpa:2.0-RC2
org.apache.derby:derby:10.5.3.0_1,net.liftweb:lift-jpa_2.7.7:2.1-M1
org.apache.derby:derby:10.5.3.0_1,net.liftweb:lift-jpa_2.8.0:2.1-M1
org.apache.derby:derby:10.5.3.0_1,net.liftweb:lift-mapper:2.0
org.apache.derby:derby:10.5.3.0_1,net.liftweb:lift-mapper_2.7.7:2.1-RC3
org.apache.derby:derby:10.5.3.0_1,net.liftweb:lift-mapper_2.8.0:2.2
org.apache.derby:derby:10.5.3.0_1,net.liftweb:lift-mapper_2.8.1:2.2-RC5
org.apache.derby:derby:10.5.3.0_1,net.liftweb:lift-mongodb:2.0-M5
org.apache.derby:derby:10.5.3.0_1,net.liftweb:lift-mongodb-record:2.0-RC1
org.apache.derby:derby:10.5.3.0_1,net.liftweb:lift-mongodb-record_2.7.7:2.1-M1
org.apache.derby:derby:10.5.3.0_1,net.liftweb:lift-mongodb-record_2.8.0:2.1-M1
org.apache.derby:derby:10.5.3.0_1,net.liftweb:lift-mongodb_2.7.7:2.1-M1
org.apache.derby:derby:10.5.3.0_1,net.liftweb:lift-mongodb_2.8.0:2.1-M1
org.apache.derby:derby:10.5.3.0_1,net.liftweb:lift-record:2.0
org.apache.derby:derby:10.5.3.0_1,net.liftweb:lift-record_2.7.7:2.1-M1
org.apache.derby:derby:10.5.3.0_1,net.liftweb:lift-record_2.8.0:2.1-M1
org.apache.derby:derby:10.5.3.0_1,org.akubraproject:akubra-txn:0.3
org.apache.derby:derby:10.5.3.0_1,org.apache.ode:ode-axis2:1.3.7
org.apache.derby:derby:10.5.3.0_1,org.apache.ode:ode-bpel-epr:1.3.5
org.apache.derby:derby:10.5.3.0_1,org.bridgedb:org.bridgedb.rdb:2.3.7
org.apache.derby:derby:10.5.3.0_1,org.bridgedb:org.bridgedb.rdb.construct:2.3.1
org.apache.derby:derby:10.5.3.0_1,org.hudsonci.plugins:integrity-plugin:1.16-h-1
org.apache.derby:derby:10.5.3.0_1,org.jumpmind.symmetric:symmetric-client:3.0.0-alpha.1
org.apache.derby:derby:10.5.3.0_1,org.jumpmind.symmetric:symmetric-core:2.5.1
org.apache.derby:derby:10.5.3.0_1,org.jumpmind.symmetric:symmetric-ddl:2.1.0
org.apache.derby:derby:10.5.3.0_1,org.jumpmind.symmetric:symmetric-ds:2.1.2
org.apache.derby:derby:10.5.3.0_1,org.jumpmind.symmetric:symmetric-io:3.0.3
org.apache.derby:derby:10.5.3.0_1,org.jumpmind.symmetric:symmetric-jdbc:3.0.6
org.apache.derby:derby:10.5.3.0_1,org.jumpmind.symmetric:symmetric-server:2.4.0
org.apache.derby:derby:10.5.3.0_1,org.ow2.chameleon.database:datasource-derby:0.2.0
org.apache.derby:derby:10.5.3.0_1,org.springframework:spring-jdbc:3.2.12.RELEASE
org.apache.derby:derby:10.5.3.0_1,org.wamblee:wamblee-test-enterprise:0.3
org.apache.derby:derby:10.5.3.0_1,org.wso2.bpel:ode-bpel-epr:1.3.5-wso2v14
org.apache.derby:derby:10.5.3.0_1,org.wso2.bpel:ode-bpel-test:1.3.5-wso2v16
org.apache.derby:derby:10.5.3.0_1,uk.org.retep.microkernel.integrations:apache-derby:10.5
io.vertx:vertx-web:3.5.4,com.exonum.binding:exonum-java-binding-core:0.5.0
io.vertx:vertx-web:3.5.4,com.github.davidrobbo:bounce:0.0.2
io.vertx:vertx-web:3.5.4,com.github.malkomich:vertx-skeleton:1.0.1
io.vertx:vertx-web:3.5.4,com.github.mcollovati.vertx:vertx-vaadin-flow:10.0.0
io.vertx:vertx-web:3.5.4,com.github.mcollovati.vertx:vertx-vaadin8:1.0.0
io.vertx:vertx-web:3.5.4,com.github.timofeevda.jstressy:jstressy-api:1.0.7
io.vertx:vertx-web:3.5.4,com.metaring:framework-ext-rpc-vertx:1.0.0
io.vertx:vertx-web:3.5.4,com.metaring:framework-ext-vertx-rpc:1.3.5
io.vertx:vertx-web:3.5.4,com.tollge:tollge:0.1.1
io.vertx:vertx-web:3.5.4,com.zandero:rest.vertx:0.8.8
io.vertx:vertx-web:3.5.4,fr.vsct.tock:tock-bot-admin-kotlin-compiler-server:2.0.0
io.vertx:vertx-web:3.5.4,in.erail:api-framework:2.4.1
io.vertx:vertx-web:3.5.4,io.gravitee.discovery:gravitee-service-discovery-consul:1.0.0
io.vertx:vertx-web:3.5.4,io.gravitee.node:gravitee-node-management:1.2.2
io.vertx:vertx-web:3.5.4,io.gridgo:gridgo-vertx-http:0.5.0
io.vertx:vertx-web:3.5.4,io.knotx:knotx-adapter-service-http:1.5.0
io.vertx:vertx-web:3.5.4,io.knotx:knotx-core:1.5.0
io.vertx:vertx-web:3.5.4,io.knotx:knotx-mocks:1.5.0
io.vertx:vertx-web:3.5.4,io.knotx.acme:acme-sample-service:1.5.0
io.vertx:vertx-web:3.5.4,io.mosip.registrationprocessor:registration-processor-core:1.1.2-rc3
io.vertx:vertx-web:3.5.4,io.prometheus:simpleclient_vertx:0.15.0
io.vertx:vertx-web:3.5.4,net.soundvibe:reacto-vertx:2.1.1
io.vertx:vertx-web:3.5.4,net.wissel.salesforce:vertx-sfdc-core:0.3.4
io.vertx:vertx-web:3.5.4,nl.jpoint.vertx-deploy-tools:vertx-deploy-agent:3.5.5
io.vertx:vertx-web:3.5.4,org.whitesource:whitesource-fs-agent:18.11.2.1
io.vertx:vertx-web:3.5.4,org.whitesource:wss-unified-agent-main:19.5.2
io.vertx:vertx-web:3.5.4,ren.yale.java:summer:1.1.9
io.vertx:vertx-web:3.5.4,su.nlq:vertx-prometheus-metrics:3.5.4
io.vertx:vertx-web:3.5.4,uy.kohesive.kovert:kovert-vertx:1.5.0
org.springframework.security:spring-security-core:2.0.4,com.abiquo:api-model:2.3.0
